"permno","gvkey","companyid","keydevid","actdate","announcedate","ri30","ri60","ri182","ri365","sri30","sri182"
67847,"009273",301040,709302705,2021-04-20,2021-03-26,0.000427529333571429,-0.000251538085238088,-0.00584733629751589,-0.0129032947426786,0.0432282332506701,-0.0974562075765545
67847,"009273",301040,1774828278,2022-04-20,2022-03-17,0.00203882587071429,0.00155151469000002,-0.00268904403750001,-0.00717436707166664,0.14015934335066,-0.0304712099644162
27633,"009299",33956,327071381,2016-05-19,2016-03-01,-0.00110092935333334,-0.000628510592380955,-0.00150486844114286,-0.00302730857327384,-0.0760203489518907,-0.0171284793714308
27633,"009299",33956,1771772953,2022-06-03,2022-02-17,-0.00549402061309524,-0.012122347842381,-0.00946503360693651,-0.019910598665,-0.49783188306176,-0.141372340998775
68340,"009340",92852,106896370,2010-06-17,2010-06-03,-0.0153151113983333,-0.0171036747014286,-0.0196429095279841,-0.00513906207642861,-1.2193124394141,-0.257780776455321
14277,"009465",301966,266581063,2014-06-24,2014-06-20,0.00119055498440476,0.00153883080214286,0.00247779534511905,-0.000620570140396813,0.273517930226984,0.0938321447551745
14277,"009465",301966,261331102,2014-06-25,2014-04-01,0.00128384182773809,0.00202369854142857,0.00172485191833333,0.00228366518525794,0.291055100316088,0.0644563005794864
14277,"009465",301966,1813467034,2022-11-03,2022-11-01,-0.00639132132857143,-0.00920490505714286,-0.00828247453521431,-0.0239277058449801,-0.251960010658414,-0.0538208982257959
88518,"009551",29032475,263512400,2014-07-09,2014-05-08,0.0726936497003571,0.0770449568292857,0.181574675649921,0.295904474126429,0.881918027592676,0.363108896946134
88518,"009551",29032475,565559048,2018-06-21,2018-05-16,-7.15628193688488,-14.1931274580224,-6.54365030224068,-5.39771566164976,-6.11711345193496,-0.921996010974805
88518,"009551",29032475,1686203905,2021-11-11,2021-10-26,-0.00436318198666669,-0.00951754025904767,-0.0100906911691428,-0.0177577174576785,-0.0833903191354203,-0.0317894555238116
85926,"009555",382724,237858432,2013-09-20,2013-05-01,0.00447976282583333,0.0052406954897619,0.0106544760421667,0.0177906375472421,0.482285197527038,0.189073591996098
85926,"009555",382724,293199665,2015-06-18,2015-04-30,-0.00318452398285714,-0.00267679872571429,-0.00244347333688095,-0.00249226930065476,-0.568275921387376,-0.0718740639936589
85926,"009555",382724,533658491,2017-12-04,2017-08-08,0.000439306062142856,0.000920136776428568,0.00153432584965873,0.00196508923595236,0.112414368331247,0.0647175543082509
50948,"009599",302594,344697880,2016-06-22,2016-06-01,-0.00461954712583333,-0.00579676389166666,-0.00902018298635713,-0.0154478813975595,-0.33529915626349,-0.107919089679101
50948,"009599",302594,568754968,2018-06-20,2018-05-30,-0.00145829201119048,-0.000863916223095243,0.00251494438173809,0.0099904620277976,-0.12655690569802,0.0359765573690616
50948,"009599",302594,651001885,2020-06-24,2020-01-15,0.000975580173452392,0.00162062720428574,-0.0387881430435714,-0.0857130732628768,0.0283603884661822,-0.185865192114914
51625,"009611",302617,283811249,2015-02-17,2015-02-05,0.000459420574880953,0.0015175388647619,0.00367179437661111,0.00584620951751984,0.0940565447782027,0.123910126067845
51625,"009611",302617,551164091,2018-02-20,2018-01-31,-0.00491664024392857,-0.0105558645528571,-0.0109795726410952,-0.0219915906096031,-0.628867883802948,-0.231486829832608
51625,"009611",302617,1776388941,2022-05-05,2022-03-30,-0.00213292898916667,-0.00424804779000001,-0.000128684579452378,-0.00065730988785712,-0.164268555357929,-0.00163363268967285
65402,"009771",997111,289389245,2015-05-21,2015-03-25,-0.000637600267261905,-0.000258150962142858,0.00319863047602381,0.00976813443269841,-0.265860384890607,0.219846257175493
65402,"009771",997111,560492648,2018-11-05,2018-04-25,0.00405078900559524,0.0117821341333333,0.00430633147850002,0.00773192040958337,0.371842312578638,0.0651593146889763
42585,"009777",303591,308767027,2015-10-20,2015-08-07,0.00103161603071429,0.000978817380714284,0.00159378505097619,0.00267049296992062,0.211994185890304,0.0539865386766617
42585,"009777",303591,570142899,2018-10-09,2018-06-07,-0.000124209219642858,0.00114249090071429,0.00406814585936509,0.00205947900214282,-0.0175240065877293,0.0946075850727357
42585,"009777",303591,688218820,2020-12-10,2020-09-12,0.000121277995595239,0.00039242328452381,0.00305480290424604,0.00888481097738095,0.0176098062822163,0.0731148560793426
42585,"009777",303591,1800237729,2022-12-14,2022-09-11,-0.00142953520619048,-0.00202288041238095,-0.00300929583730159,0.00325259872771824,-0.291516780242219,-0.101154091575303
64995,"009783",329376,573530578,2018-10-30,2018-07-10,0.000603011366666671,-0.000229938409523801,0.000833522031166683,-0.000145604855535719,0.0441310550928158,0.0100550853704417
64995,"009783",329376,719023967,2022-03-01,2021-06-18,0.00515203083666667,0.00967672481738096,0.0225643353851667,0.0320359563566667,0.424655782279018,0.306570951084662
71176,"009815",304124,252080835,2013-12-06,2013-11-25,0.000443625847619048,0.000948907770238095,-0.00120754453692857,-0.0053712123425397,0.141782850498336,-0.0636150518524117
71176,"009815",304124,314958234,2015-12-04,2015-10-22,0.0145510280459524,0.0273087835483333,0.000703275310992067,0.00355504989577382,1.10574249396822,0.00880918154653317
71176,"009815",304124,406383691,2016-12-02,2016-10-20,0.00150876172273809,0.00353903763595238,0.00177890855373809,0.00226769739190477,0.395224241251763,0.0768115284353428
71176,"009815",304124,545360165,2017-12-01,2017-11-27,0.00039298605809524,0.00079207720071429,-0.000813410012031738,-0.00111679571857142,0.165815479534512,-0.0565727523600775
71176,"009815",304124,645503476,2019-12-06,2019-11-25,0.000445389746666668,0.00116759629333334,0.00256570639250001,0.00186596506458332,0.14625184460104,0.138873045714564
18411,"009850",120623,404012755,2016-10-31,2016-10-06,0.00110919838178571,0.00189147304547619,0.00544870808961905,0.00891275269714284,0.225923390298094,0.182934398851297
58683,"009882",31726,224700657,2012-12-14,2012-11-28,0.000653832445714286,-0.000172872559047625,0.00134169311504759,-0.00443634405470236,0.109231894577791,0.0369475849306678
58683,"009882",31726,275958037,2014-11-10,2014-11-04,-0.00122770352,-0.00411623038357142,0.00180646488533335,-0.00413996120119047,-0.0919775802650258,0.0223083715818366
58683,"009882",31726,366098014,2016-06-23,2016-06-17,0.0080656880775,0.0108045256304762,0.0155843379351111,0.0224289540971429,0.649832840223938,0.206965737967197
58683,"009882",31726,1759053321,2021-12-08,2021-11-19,-0.00332823063,-0.00581271622380951,-0.00660179267314284,-0.00692556210652774,-0.127757848642526,-0.0417720630563805
58683,"009882",31726,1816032770,2022-12-07,2022-11-22,0.000814728759166663,0.00395762023071428,0.00624726979071428,0.00985590822071428,0.0656914436618891,0.0830301624616954
61188,"009890",304227,576705990,2014-10-20,2014-10-20,0.032095446322619,0.0449432911738095,0.0442167546490318,0.0532484650010318,1.53688415915203,0.349007247297675
61188,"009890",304227,576706104,2015-04-09,2015-04-08,0.00089617550738095,-0.000266884771904763,-0.00392788456938095,-0.0152860031630952,0.08415421580724,-0.0607982935854138
61188,"009890",304227,576706321,2015-06-10,2015-06-10,0.0099460724775,0.0142009788064286,0.0133633452553333,0.0215754950923809,1.30265933004857,0.288498985600759
61188,"009890",304227,576706444,2015-10-14,2015-10-10,-0.00334694351333334,-0.00669388702666667,-0.023176202408254,-0.047806474942381,-0.670763273178432,-0.765619584907062
61188,"009890",304227,576706816,2016-06-08,2016-06-03,-0.00125764047833333,-0.00251535680404762,0.00104534034807937,0.00121522419525793,-0.276322346701026,0.0378588207190357
61188,"009890",304227,576706956,2016-10-05,2016-10-04,0.000328870980833326,-0.00136693098476191,-0.0124634821181032,-0.0240383799035714,0.0559736696659046,-0.349661236100155
61188,"009890",304227,557510867,2018-04-04,2018-03-28,-0.00165690279833333,-0.00906643794309524,-0.00489282890395239,-0.0113434809820833,-0.172480485301819,-0.0839562109465509
61188,"009890",304227,582796808,2018-10-01,2018-09-24,-0.000282783790833331,-0.000619487674047614,-0.00219688967570634,-0.00452596372642858,-0.0598144041789357,-0.0765965807996254
61188,"009890",304227,638517010,2019-10-02,2019-09-27,0.000852922296309522,0.00167167376761904,0.00183008898012698,0.00352395268279762,0.199559800671402,0.0705806521211026
66093,"009899",100231,638852211,2019-10-29,2019-09-26,-0.00133374821654762,-0.00256730149285715,-0.00428661888242858,-0.00750127238452381,-0.190272556915713,-0.100801510973482
66093,"009899",100231,705560066,2021-03-12,2021-02-24,-0.0117148710716667,-0.0222438982640476,-0.00809622200464285,-0.00902816367553572,-0.976543827808994,-0.111246537130162
66093,"009899",100231,1767489745,2022-03-11,2022-02-01,-0.0266387540179762,-0.046574383637619,-0.312389157175484,-0.401348198428572,-1.76699203960749,-3.41559605691631
72304,"009969",305046,543060894,2017-11-16,2017-11-08,0.00176889512416667,0.00423707182476191,-0.0151890425833334,-0.0421651675024803,0.0692824543947671,-0.0980621579653136
72304,"009969",305046,603896395,2019-11-08,2019-02-22,-0.0047653519422619,-0.00857280910357142,-0.019953123246746,-0.0430125445895834,-0.186589775280621,-0.128781539586308
43481,"010008",304857,311176307,2015-09-17,2015-09-10,0.00716100717964285,0.00586937721642856,0.0037602751282619,0.00917164766007934,0.652899602276096,0.0565121439440673
43481,"010008",304857,381735426,2016-09-21,2016-08-25,-0.00708787576285714,-0.0113586642371429,-0.01097957512,-0.00390292104966269,-1.5301550064934,-0.390710184665656
43481,"010008",304857,561353036,2018-05-17,2018-05-01,-0.00111271351535714,-0.00057544883166667,-0.00360806748894445,-0.00949495461206348,-0.163267242339587,-0.0872650241852171
43350,"010016",304977,127699918,2011-03-03,2011-02-28,-0.00115339907571429,-0.00230748476,-0.00644154380170635,-0.00557141408619049,-0.146259912330348,-0.13464354598553
43350,"010016",304977,241056802,2013-06-05,2013-05-30,0.000632931542023811,0.00136731725738096,0.00162420707371429,0.00442355588317461,0.0980229241425259,0.0414631391349858
43350,"010016",304977,295415307,2015-05-15,2015-05-04,0.000677874444047619,-0.000177098369047618,1.81920170634922e-05,0.00100299338886905,0.211803481070946,0.000936945983475419
43350,"010016",304977,428417215,2017-05-16,2017-04-21,-0.000345370364761905,0.000259592558095237,0.00152835867876984,0.00368702201253967,-0.122218931101291,0.0891514818044993
43350,"010016",304977,606780045,2019-05-16,2019-03-18,-0.0010734686372619,-0.00182235774095239,0.00106811912813493,0.00148206421904764,-0.103042409297293,0.0169003696392418
72726,"010035",188785,104537398,2010-05-05,2010-04-27,0.00835005337999999,0.0174011821011905,0.0433002264013333,0.07934311232,0.795793837271863,0.680223064554726
72726,"010035",188785,323566590,2016-02-24,2016-01-27,0.00242338624214286,0.00441495240547619,0.00682522269893651,0.00941109022240078,0.197900872852313,0.0918738180295637
73219,"010124",305647,229368235,2013-04-29,2013-02-28,0.0020026160627381,0.00475277504,0.00426693622628573,0.0049834367309524,0.104985625952155,0.0368721248250634
52038,"010247",189096,116213241,2010-12-02,2010-11-24,-0.000811935340119047,-0.00115101562880952,-0.00442819414349207,-0.0051215938391865,-0.227486516018521,-0.204508203941921
52038,"010247",189096,163362346,2012-05-17,2012-02-06,0.000914808270000002,0.00263393913071429,0.00475931582285714,0.0110278460292857,0.168367713637286,0.144385348067455
52038,"010247",189096,305399601,2015-09-15,2015-06-29,-0.00219011623714285,-0.00242279330666666,-0.00258375290019841,-0.00235435953333331,-0.339739544904692,-0.0660662687322545
52038,"010247",189096,540617649,2017-12-07,2017-10-14,-0.000132595582261905,0.00120085321547619,0.00076508935268254,-0.00328952023912696,-0.0489038056466694,0.0465131365942925
52038,"010247",189096,713175602,2021-05-20,2021-04-29,0.000128804343452379,0.000671779632857136,-0.00119810991176191,-0.0175994179973611,0.0145583818006019,-0.0223217954606401
57007,"010390",307229,581405146,2018-10-04,2018-09-17,0.59482730094881,0.614879583050238,0.570723105264905,0.567087916716052,1.82725787848209,0.288990969218374
43123,"010405",348893,217029094,2012-09-13,2012-09-13,-0.00302543935619047,-0.00481350366595238,-0.0075710787616111,-0.0167117704497024,-0.149672623693532,-0.0617392785868481
43123,"010405",348893,588079891,2018-11-08,2018-10-23,-0.000345516134285711,-0.00252793643071429,-0.00551974342857143,0.000688453858869038,-0.0180306466294554,-0.0474801112399146
43123,"010405",348893,1764741608,2022-02-17,2022-01-19,0.00229954827964286,0.00234972529357142,0.0025366699054762,0.00342079491166669,0.0789667766437425,0.0143587191835336
44329,"010407",307430,224984309,2012-12-13,2012-12-06,0.00578063836214286,0.00466882967547619,0.00771632628978572,0.0133328639892857,1.04005311436854,0.228844336384625
44329,"010407",307430,252758867,2013-12-17,2013-12-10,-0.000475941051547617,-4.03064107142826e-05,-0.000991316919404759,-0.00211434260904761,-0.158398224650378,-0.0543825451629762
44329,"010407",307430,301213056,2015-05-21,2015-05-14,-0.00168806272166667,-0.00339972589666666,-0.0012563937009127,-0.00214551102882937,-0.340839278520895,-0.0418154404038512
44329,"010407",307430,434268184,2017-10-06,2017-06-14,0.000449248630714284,-0.000471544360238102,0.00247595274725397,0.00464116736674602,0.0672677588508987,0.0611100185178316
44329,"010407",307430,553736276,2018-05-11,2018-02-22,-0.000333603357857142,-0.00156722983380952,-0.000737316911293645,-0.000796715527599208,-0.0630995385033334,-0.0229879281693452
44329,"010407",307430,1781274933,2022-05-20,2022-05-02,-0.000903386316428574,0.00120189247404761,-0.00792302614773012,-0.0164470840788691,-0.0358665643883512,-0.0518510106789495
63773,"010411",189539,238069615,2013-05-22,2013-05-03,0.000664794211666663,-0.000229613793809528,0.00408304818077777,0.00715598991958334,0.0740895126799756,0.0750073600370951
23579,"010519",35303,88910813,2010-02-09,2010-02-01,-0.00511451847285714,-0.00981000703595237,-0.0127970529807301,-0.0132291819631746,-0.145732636182647,-0.0601051802839178
62092,"010530",97023,296209077,2015-05-20,2015-05-05,-0.000976286770476189,-0.00129681779928571,-0.00475701605416666,-0.0081674707452381,-0.329762627144562,-0.264855206037079
62092,"010530",97023,561113193,2018-05-23,2018-04-30,0.000662808653214285,0.000906697308333332,0.000887582752833341,0.00787426809087302,0.172569461366689,0.0380920631140746
62092,"010530",97023,611943390,2019-05-22,2019-04-29,0.000614167490119048,0.00021364559357143,-0.000394343989373012,-0.00415755597738094,0.0891165667864974,-0.00943184630688115
62092,"010530",97023,685612203,2020-09-10,2020-08-27,-0.00106858788154763,-0.00208051998809525,-0.00127380609410318,0.00384346056865078,-0.0613967473779978,-0.0120639161062996
62092,"010530",97023,1680746329,2021-09-17,2021-09-09,0.000997273189880956,0.00236778081214286,0.00439407819455555,0.000292261365158738,0.169069228661659,0.122791435142029
62092,"010530",97023,1777899834,2022-05-18,2022-04-11,0.000853888497976192,-0.00016453993261904,-0.00015452655933332,-0.000826774125138825,0.0653591399807063,-0.0019496567913728
76081,"010549",308299,629347385,2019-10-14,2019-07-13,-0.0108424181827381,-0.0118634263861905,-0.0164949953721429,0.00513468664232139,-0.387856749128511,-0.0972629111502906
76081,"010549",308299,1787429330,2022-06-27,2022-06-20,0.00172096964666664,0.00239186177071421,0.00048354965488097,0.00758378226442442,0.0435704930202744,0.00201794910210046
14795,"010581",308582,126743133,2011-02-16,2011-02-02,-0.00324639934666666,-0.00160435163333333,-0.00383030698638091,-0.00676997182571429,-0.310912113553085,-0.0604671013618579
14795,"010581",308582,159057392,2012-02-14,2012-02-01,0.00146101596321429,0.00565099183500001,0.0271668521692222,0.0649630808086706,0.0996892019834776,0.305550039783557
14795,"010581",308582,265494050,2014-06-19,2014-06-05,0.0595183698020239,0.100927794770476,0.27421026233219,0.280665840458413,0.543645629148865,0.412855851411339
